Name,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Riding Stables: The Whitakers present Milton and Friends,13584,2011.0,0.0,0.04,0.0,0.0,0.04
Tokumei Sentai Go-Busters,13903,2012.0,0.0,0.0,0.04,0.0,0.04
Amnesia,13641,2011.0,0.0,0.0,0.04,0.0,0.04
Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,13642,2006.0,0.0,0.0,0.04,0.0,0.04
The Invincible Iron Man,13602,2002.0,0.03,0.01,0.0,0.0,0.04
Casper's Scare School: Spooky Sports Day,30924,4018.0,0.04,0.0,0.0,0.0,0.04
Galaxy Fight,13973,1994.0,0.0,0.0,0.04,0.0,0.04
Steambot Chronicles,13975,2005.0,0.02,0.01,0.0,0.0,0.04
Horses 3D,13685,2012.0,0.04,0.0,0.0,0.0,0.04
Monster Hunter Frontier Online: Season 9.0,13968,2010.0,0.0,0.0,0.04,0.0,0.04
Housekeeping,14089,0.0,0.0,0.0,0.04,0.0,0.04
Battle Spirits: Digital Starter,13693,2010.0,0.0,0.0,0.04,0.0,0.04
Tokimeki Mahjong Paradise: Koi no Tenpai Beat,13839,1995.0,0.0,0.0,0.04,0.0,0.04
Mechanic Escape,13567,2012.0,0.0,0.0,0.04,0.0,0.04
Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,13714,2010.0,0.0,0.0,0.04,0.0,0.04
Castlevania Bloodlines,14095,1994.0,0.0,0.0,0.04,0.0,0.04
Mazes of Fate DS,13661,2008.0,0.04,0.0,0.0,0.0,0.04
Kanuchi: Shiroki Tsubasa no Shou,13578,2008.0,0.0,0.0,0.04,0.0,0.04
Durarara!! 3way Standoff: Alley,13794,2011.0,0.0,0.0,0.04,0.0,0.04
Gundam Battle Online,13875,2001.0,0.0,0.0,0.04,0.0,0.04
Cyber Troopers Virtual-On Marz,13817,2003.0,0.02,0.01,0.0,0.0,0.04
Virtua Fighter CG Portrait Series Vol.6: Lau Chan,13471,1995.0,0.0,0.0,0.04,0.0,0.04
B's-LOG Party♪,13540,2010.0,0.0,0.0,0.04,0.0,0.04
Hotel Giant 2,14079,2008.0,0.0,0.03,0.0,0.01,0.04
Praetorians,13496,2003.0,0.0,0.04,0.0,0.0,0.04
Garfield: The Search for Pooky,13971,2003.0,0.03,0.01,0.0,0.0,0.04
Starry ? Sky: After Spring,13563,2009.0,0.0,0.0,0.04,0.0,0.04
Jane's Hotel,14032,2010.0,0.03,0.0,0.0,0.0,0.04
Challenge Me: Word Puzzles,14018,2011.0,0.03,0.0,0.0,0.0,0.04
The Idolm@ster: Must Songs - Red Board / Blue Board,13938,2015.0,0.0,0.0,0.04,0.0,0.04
Richard Burns Rally,13894,2004.0,0.0,0.03,0.0,0.01,0.04
Taikou Risshiden V,13929,2009.0,0.0,0.0,0.04,0.0,0.04
Cy Girls,13961,2004.0,0.02,0.01,0.0,0.0,0.04
Shin Fortune Quest: Sokutaku no Kishi,13500,1996.0,0.0,0.0,0.04,0.0,0.04
Hanaoni: Koisomeru Koku - Eikyuu no Shirushi,13806,2011.0,0.0,0.0,0.04,0.0,0.04
Caesar III,14038,1998.0,0.0,0.03,0.0,0.01,0.04
True Love Story 3,13570,2001.0,0.0,0.0,0.04,0.0,0.04
Dance! It's Your Stage,31117,2011.0,0.0,0.03,0.0,0.01,0.04
Black Stone: Magic & Steel,14081,2003.0,0.03,0.01,0.0,0.0,0.04
Trick x Logic: Season 2,14017,2010.0,0.0,0.0,0.04,0.0,0.04
Sekai no Gohan Shaberu! DS Oryouri Navi,13493,2008.0,0.0,0.0,0.04,0.0,0.04
Nobunaga's Ambition (3DS),13498,2013.0,0.0,0.0,0.04,0.0,0.04
Rally Challenge 2000,13743,1999.0,0.03,0.01,0.0,0.0,0.04
Astrology DS,14071,2009.0,0.03,0.0,0.0,0.0,0.04
Trollz: Hair Affair!,13512,2005.0,0.03,0.01,0.0,0.0,0.04
The Adventures of Darwin,13850,2006.0,0.01,0.0,0.03,0.0,0.04
J-League Pro Striker 2,14036,1994.0,0.0,0.0,0.04,0.0,0.04
Germany's Next Topmodel 2011,31307,4022.0,0.0,0.03,0.0,0.0,0.04
Men of War: Vietnam,13711,2011.0,0.0,0.03,0.0,0.01,0.04
Call of Duty: Modern Warfare Trilogy,31408,4032.0,0.01,0.02,0.0,0.0,0.04
True Pinball,14031,1996.0,0.02,0.01,0.0,0.0,0.04
Rapala Trophies,13464,2006.0,0.04,0.0,0.0,0.0,0.04
Refrain no Chika Meikyuu to Majo no Ryodan,13604,2016.0,0.0,0.0,0.04,0.0,0.04
Texas Hold 'Em Poker DS,13945,2005.0,0.03,0.0,0.0,0.0,0.04
100 Classic Games,13892,2011.0,0.0,0.03,0.0,0.0,0.04
Kevin Van Dam: Big Bass Challenge,13879,2010.0,0.04,0.0,0.0,0.0,0.04
Monster Trux Arenas: Special Edition,13535,2007.0,0.04,0.0,0.0,0.0,0.04
Railroad Tycoon 3,13948,2003.0,0.0,0.03,0.0,0.01,0.04
Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,13866,2015.0,0.0,0.0,0.04,0.0,0.04
Stadium Games,14033,2003.0,0.03,0.01,0.0,0.0,0.04
MLB 2K12 / NBA 2K12 Combo Pack,13733,2012.0,0.04,0.0,0.0,0.0,0.04
Imperial Glory,13679,2005.0,0.0,0.04,0.0,0.0,0.04
Mr. Driller,13977,1999.0,0.02,0.01,0.0,0.0,0.04
Memories Off 6: T-Wave,13884,2008.0,0.0,0.0,0.04,0.0,0.04
Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,13842,2005.0,0.0,0.0,0.04,0.0,0.04
Infamous: First Light,13761,2014.0,0.0,0.03,0.0,0.01,0.04
Luminous Arc 3,14099,2009.0,0.0,0.0,0.04,0.0,0.04
Atelier Iris 3: Grand Phantasm (JP Sales),13771,2006.0,0.0,0.0,0.04,0.0,0.04
Ray Gigant,14026,2015.0,0.0,0.0,0.04,0.0,0.04
Mortimer Beckett and the Secrets of Spooky Manor,13665,2008.0,0.04,0.0,0.0,0.0,0.04
Real Soccer 2008,13943,2007.0,0.03,0.0,0.0,0.0,0.04
The Cube,13634,2012.0,0.0,0.04,0.0,0.0,0.04
Assault Rigs,13480,1996.0,0.02,0.02,0.0,0.0,0.04
Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,13809,2010.0,0.0,0.0,0.04,0.0,0.04
SD Gundam Force: Showdown!,14025,2004.0,0.02,0.01,0.0,0.0,0.04
Assassin's Creed Chronicles: China,14085,2015.0,0.0,0.03,0.0,0.01,0.04
No Rules: Get Phat,13593,2001.0,0.03,0.01,0.0,0.0,0.04
Daito Giken Koushiki Pachi-Slot Simulator: Shake II,13513,2007.0,0.0,0.0,0.04,0.0,0.04
Record of Agarest War: Marriage,13558,2012.0,0.0,0.0,0.04,0.0,0.04
The Chase: Felix Meets Felicity,13824,2009.0,0.04,0.0,0.0,0.0,0.04
Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,13767,2008.0,0.0,0.0,0.04,0.0,0.04
Train Simulator 2016,13932,2015.0,0.0,0.04,0.0,0.0,0.04
Echo Night Beyond,13926,2004.0,0.02,0.01,0.0,0.0,0.04
Exstetra,30814,4026.0,0.0,0.0,0.04,0.0,0.04
Sega Arcade Gallery,14069,2003.0,0.03,0.01,0.0,0.0,0.04
Blade Arcus from Shining EX,30087,4030.0,0.0,0.0,0.04,0.0,0.04
M&M's Beach Party,13519,2009.0,0.04,0.0,0.0,0.0,0.04
Gal*Gun,13731,2011.0,0.0,0.0,0.04,0.0,0.04
Art of Fighting Anthology,13463,2006.0,0.02,0.02,0.0,0.01,0.04
Sega Rally 2006,13872,0.0,0.0,0.0,0.04,0.0,0.04
Art of Fighting 3: The Path of the Warrior,13916,1996.0,0.0,0.0,0.04,0.0,0.04
Dance Dance Revolution Disney Mix,13605,2000.0,0.02,0.02,0.0,0.0,0.04
Motto TOEIC Test DS Training,13769,2008.0,0.0,0.0,0.04,0.0,0.04
Metal Gear Solid: Digital Graphic Novel,13586,2006.0,0.02,0.0,0.02,0.0,0.04
Dai Senryaku VII: Modern Military Tactics,13543,2003.0,0.03,0.01,0.0,0.0,0.04
Da Capo I & II Plus Situation Portable,13963,2010.0,0.0,0.0,0.04,0.0,0.04
The Ripping Friends,13919,2002.0,0.03,0.01,0.0,0.0,0.04
Sengoku Musou 3 Z Special,13748,2012.0,0.0,0.0,0.04,0.0,0.04
Nobunaga's Ambition II,14055,2015.0,0.0,0.0,0.04,0.0,0.04
"My World, My Way (US sales)",14072,2008.0,0.04,0.0,0.0,0.0,0.04
Blue Roses: Yousei to Aoi Hitomi no Senshitachi,13843,2010.0,0.0,0.0,0.04,0.0,0.04
North American Hunting Extravaganza 2,13738,2010.0,0.03,0.0,0.0,0.0,0.04
DarkStar One,14056,2006.0,0.0,0.03,0.0,0.01,0.04
ESPN MLS ExtraTime 2002,30906,4004.0,0.03,0.0,0.0,0.0,0.04
Darklight Conflict,13914,1997.0,0.02,0.01,0.0,0.0,0.04
Metal Slug XX,13800,2009.0,0.03,0.0,0.0,0.0,0.04
Ide Yosuke no Mahjong Kazoku,13893,1995.0,0.0,0.0,0.04,0.0,0.04
Bloody Roar Extreme,13620,2003.0,0.03,0.01,0.0,0.0,0.04
UnchainBlades EXXiV,30599,4024.0,0.0,0.0,0.04,0.0,0.04
Puyo Pop Fever(us sales),14083,2004.0,0.03,0.0,0.0,0.0,0.04
Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,13783,2009.0,0.0,0.0,0.04,0.0,0.04
Shattered Union,13725,2005.0,0.03,0.01,0.0,0.0,0.04
Novastorm,13706,1995.0,0.02,0.02,0.0,0.0,0.04
Spy Fiction,13530,2003.0,0.02,0.02,0.0,0.01,0.04
Katekyoo Hitman Reborn! Battle Arena,13581,2008.0,0.0,0.0,0.04,0.0,0.04
Card Fight!! Vanguard G: Stride to Victory!!,13598,2016.0,0.0,0.0,0.04,0.0,0.04
Go Diego Go!: Safari Rescue,13778,2008.0,0.02,0.02,0.0,0.01,0.04
Teenage Zombies: Invasion of the Alien Brain Thingys,13953,2008.0,0.03,0.0,0.0,0.0,0.04
S.Y.K Renshouden Portable,13723,2011.0,0.0,0.0,0.04,0.0,0.04
Monster Kingdom: Jewel Summoner,14059,2006.0,0.0,0.0,0.04,0.0,0.04
Unison: Rebels of Rhythm & Dance,13669,2000.0,0.02,0.02,0.0,0.01,0.04
Go Go Ackman 3,13547,1995.0,0.0,0.0,0.04,0.0,0.04
Pure Pinball,13805,2004.0,0.03,0.01,0.0,0.0,0.04
Date A Live: Rine Utopia,13792,2013.0,0.0,0.0,0.04,0.0,0.04
Clock Zero: Shuuen no Ichibyou Portable,14015,2011.0,0.0,0.0,0.04,0.0,0.04
IL-2 Sturmovik: 1946,13506,2006.0,0.0,0.04,0.0,0.01,0.04
Sherlock Holmes: Secret of The Silver Earring,13645,2010.0,0.0,0.04,0.0,0.01,0.04
Caesar IV,13871,2006.0,0.0,0.03,0.0,0.01,0.04
Meteos: Disney Magic,13751,2007.0,0.01,0.02,0.0,0.0,0.04
Ultimate Game Room,14052,2009.0,0.03,0.0,0.0,0.0,0.04
Saru! Get You! Pipo Saru Senki,13760,2009.0,0.0,0.0,0.04,0.0,0.04
Twilight Syndrome: Kinjiratera Toshi Densetsu,13569,2008.0,0.0,0.0,0.04,0.0,0.04
Norn9: Norn + Nonette,13978,2013.0,0.0,0.0,0.04,0.0,0.04
Twin Strike: Operation Thunder,13831,2008.0,0.04,0.0,0.0,0.0,0.04
Danny Phantom: Urban Jungle,13459,2006.0,0.04,0.0,0.0,0.0,0.04
Gumby vs. the Astrobots,13981,2005.0,0.03,0.01,0.0,0.0,0.04
J.League Pro Soccer Club o Tsukurou! 8 Euro Plus,13762,2013.0,0.0,0.0,0.04,0.0,0.04
Company of Heroes: Opposing Fronts,13705,2007.0,0.01,0.03,0.0,0.01,0.04
Rabbids Land,13917,2012.0,0.02,0.01,0.0,0.0,0.04
Company of Heroes: Tales of Valor,13635,2009.0,0.0,0.03,0.0,0.01,0.04
Metal Max Returns,13724,1995.0,0.0,0.0,0.04,0.0,0.04
Dark Arena,13503,2002.0,0.03,0.01,0.0,0.0,0.04
Gitaroo Man Lives!,13701,2006.0,0.03,0.0,0.0,0.0,0.04
Serious Sam HD: Gold Edition,30147,4021.0,0.0,0.04,0.0,0.0,0.04
Blood Will Tell: Tezuka Osamu's Dororo,13575,2004.0,0.02,0.02,0.0,0.01,0.04
Tenshou Gakuen Gekkouroku,13940,2006.0,0.0,0.0,0.04,0.0,0.04
Kikou Heidan J-Phoenix 2,13747,2003.0,0.0,0.0,0.04,0.0,0.04
Music Maker: Rockstar,13997,2009.0,0.02,0.01,0.0,0.0,0.04
Glacier2,13882,2009.0,0.04,0.0,0.0,0.0,0.04
Dark Half,13675,1996.0,0.0,0.0,0.04,0.0,0.04
ESPN NBA 2Night 2002,30579,4004.0,0.03,0.01,0.0,0.0,0.04
Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,13672,2007.0,0.0,0.0,0.04,0.0,0.04
Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,13562,2006.0,0.0,0.0,0.04,0.0,0.04
R.B.I. Baseball 2016,13531,2016.0,0.04,0.0,0.0,0.0,0.04
Black & White,13632,2001.0,0.0,0.04,0.0,0.01,0.04
DT Carnage,13951,2009.0,0.03,0.0,0.0,0.0,0.04
R-Type Command (correct US sales),13897,2007.0,0.04,0.0,0.0,0.0,0.04
Tennis Masters Series 2003,13623,2002.0,0.03,0.01,0.0,0.0,0.04
Quiz Mobile Gundam: Toi Senshi DX,13896,2006.0,0.0,0.0,0.04,0.0,0.04
Imabikisou,13763,2007.0,0.0,0.0,0.04,0.0,0.04
Resident Evil 4 HD,30712,4032.0,0.04,0.0,0.0,0.01,0.04
Fighting Vipers 2,14004,2000.0,0.0,0.0,0.04,0.0,0.04
Rise of Nations,13694,2003.0,0.01,0.02,0.0,0.01,0.04
Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,13525,2009.0,0.0,0.0,0.04,0.0,0.04
World in Conflict,14020,2007.0,0.0,0.03,0.0,0.01,0.04
Justice League: Chronicles,13532,2003.0,0.03,0.01,0.0,0.0,0.04
Lise no Atelier: Ordre no Renkinjutsushi,13631,2007.0,0.0,0.0,0.04,0.0,0.04
Half-Minute Hero 2,14057,0.0,0.0,0.0,0.04,0.0,0.04
Mahjong 300,14067,2011.0,0.0,0.03,0.0,0.0,0.04
Monaco Grand Prix,13741,1999.0,0.03,0.01,0.0,0.0,0.04
Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,13681,2008.0,0.0,0.0,0.04,0.0,0.04
Emergency Room: Real Life Rescues,13614,2009.0,0.04,0.0,0.0,0.0,0.04
World Championship Spelling,13482,2010.0,0.04,0.0,0.0,0.0,0.04
Naruto Shippuden: Dairansen! Kage Bunshin Emaki,13566,2008.0,0.0,0.0,0.04,0.0,0.04
Haunted Casino,13717,1996.0,0.0,0.0,0.04,0.0,0.04
Lionel Trains: On Track,13680,2006.0,0.04,0.0,0.0,0.0,0.04
Thoroughbred Breeder II Plus,13804,1995.0,0.0,0.0,0.04,0.0,0.04
Paws & Claws: Regal Resort,13689,2010.0,0.04,0.0,0.0,0.0,0.04
Yowamushi Pedal,13556,2015.0,0.0,0.0,0.04,0.0,0.04
Mana Khemia: Alchemists of Al-Revis (JP sales),13466,2007.0,0.0,0.0,0.04,0.0,0.04
Bullet Girls 2,13888,2016.0,0.0,0.0,0.04,0.0,0.04
Patrician IV,13787,2010.0,0.03,0.0,0.0,0.0,0.04
Naruto Shippuuden: Shinobi Retsuden III,13585,2009.0,0.0,0.0,0.04,0.0,0.04
SWAT: Target Liberty,13715,2007.0,0.03,0.0,0.0,0.0,0.04
Last Escort: Club Katze,30502,4020.0,0.0,0.0,0.04,0.0,0.04
Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem,14077,2007.0,0.03,0.0,0.0,0.0,0.04
Grand Slam,13514,1997.0,0.02,0.02,0.0,0.0,0.04
Jikkyou World Soccer 2002,13939,2002.0,0.0,0.0,0.04,0.0,0.04
Doraemon: Shin Nobita no Nihon Tanjou,13983,2016.0,0.0,0.0,0.04,0.0,0.04
Doraemon: Shin Nobita no Daimakyou Peko to 5-nin no Tankenta,13600,2014.0,0.0,0.0,0.04,0.0,0.04
Pajama Sam: You are What You Eat From Your Head to Your Feet,13857,2001.0,0.02,0.01,0.0,0.0,0.04
Gravity Falls: Legend of the Gnome Gemulets,13655,2015.0,0.03,0.0,0.0,0.0,0.04
Painkiller: Hell Wars,14088,2006.0,0.03,0.01,0.0,0.0,0.04
World Trigger: Borderless Mission,13477,2015.0,0.0,0.0,0.04,0.0,0.04
Bubble Bobble Double Shot,13966,2007.0,0.03,0.0,0.0,0.0,0.04
Guild Wars Trilogy,13786,2005.0,0.0,0.03,0.0,0.01,0.04
Sacred Blaze,13801,2009.0,0.0,0.0,0.04,0.0,0.04
Ballistic,13868,1999.0,0.02,0.01,0.0,0.0,0.04
Fisherman's Challenge,13782,2003.0,0.02,0.02,0.0,0.01,0.04
Winning Post World 2010,13713,2010.0,0.0,0.0,0.04,0.0,0.04
Phantom Kingdom Portable,13657,2011.0,0.0,0.0,0.04,0.0,0.04
Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,13773,2014.0,0.0,0.0,0.04,0.0,0.04
Super Robot Gakuen,13770,2009.0,0.0,0.0,0.04,0.0,0.04
Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,13515,2009.0,0.0,0.0,0.04,0.0,0.04
Phantom Breaker,13811,2011.0,0.02,0.0,0.02,0.0,0.04
Herc's Adventures,13829,1997.0,0.02,0.01,0.0,0.0,0.04
NHL Blades of Steel 2000,13848,1999.0,0.02,0.01,0.0,0.0,0.04
Sleepover Party,13891,2009.0,0.03,0.0,0.0,0.0,0.04
Hakuouki: Reimeiroku Portable,13766,2011.0,0.0,0.0,0.04,0.0,0.04
Tiger Woods PGA Tour Golf,13830,2002.0,0.03,0.01,0.0,0.0,0.04
Big Idea's VeggieTales: LarryBoy and the Bad Apple,30884,4012.0,0.02,0.01,0.0,0.0,0.04
Phantasy Star Online 2 Episode 4: Deluxe Package,30637,4034.0,0.0,0.0,0.04,0.0,0.04
Crushed Baseball,13502,2004.0,0.03,0.01,0.0,0.0,0.04
Battle Hunter,13908,1999.0,0.02,0.01,0.0,0.0,0.04
Crypt Killer,13902,1997.0,0.02,0.01,0.0,0.0,0.04
Balls of Fury,30834,4014.0,0.04,0.0,0.0,0.0,0.04
Age of Mythology: The Titans,14003,2003.0,0.01,0.02,0.0,0.0,0.04
Dreamfall: The Longest Journey,13837,2006.0,0.03,0.01,0.0,0.0,0.04
Draglade (JP sales),13828,2007.0,0.0,0.0,0.04,0.0,0.04
Little Red Riding Hood's Zombie BBQ,13944,2008.0,0.03,0.0,0.0,0.0,0.04
Brothers In Arms DS,13813,2007.0,0.03,0.0,0.0,0.0,0.04
Hakuouki: Zuisouroku,14019,2009.0,0.0,0.0,0.04,0.0,0.04
Formula 1 06,13999,2006.0,0.0,0.0,0.04,0.0,0.04
Hakuouki: Zuisouroku DS,14096,2011.0,0.0,0.0,0.04,0.0,0.04
Banushi Life Game: Winner's Circle,13698,2007.0,0.0,0.0,0.04,0.0,0.04
Heathcliff! Frantic Foto,13910,2010.0,0.04,0.0,0.0,0.0,0.04
Maken Shao: Demon Sword,13606,2001.0,0.0,0.0,0.04,0.0,0.04
World in Conflict: Complete Edition,14030,2009.0,0.0,0.03,0.0,0.01,0.04
Winning Post 7: Maximum 2007,31258,4014.0,0.0,0.0,0.04,0.0,0.04
Paddington: Adventures in London,13869,2015.0,0.0,0.04,0.0,0.0,0.04
The Movies,13835,2005.0,0.01,0.03,0.0,0.01,0.04
Empire Earth III,13774,2007.0,0.0,0.03,0.0,0.01,0.04
Summer Athletics 2009,13579,2009.0,0.0,0.04,0.0,0.0,0.04
Millipede / Super Breakout / Lunar Lander,13476,2005.0,0.03,0.01,0.0,0.0,0.04
Flow: Urban Dance Uprising,14028,2005.0,0.02,0.01,0.0,0.0,0.04
Harley-Davidson: Road Trip,13730,2010.0,0.04,0.0,0.0,0.0,0.04
The Monkey King: The Legend Begins,13608,2007.0,0.04,0.0,0.0,0.0,0.04
Corpse Party: Book of Shadows,13560,2011.0,0.0,0.0,0.04,0.0,0.04
PO'ed,13909,1996.0,0.02,0.01,0.0,0.0,0.04
Sonic the Hedgehog 2 (8-bit),13527,1992.0,0.0,0.0,0.04,0.0,0.04
Jojo's Fashion Show: Design in a Dash!,13776,2009.0,0.04,0.0,0.0,0.0,0.04
"Roswell Conspiracies: Aliens, Myths & Legends",13490,2001.0,0.02,0.02,0.0,0.0,0.04
A Ressha de Ikou DS,13864,2009.0,0.0,0.0,0.04,0.0,0.04
PD Ultraman Battle Collection 64,13740,1999.0,0.0,0.0,0.04,0.0,0.04
SPRay,13592,2008.0,0.04,0.0,0.0,0.0,0.04
Beatdown: Fists of Vengeance,14010,2005.0,0.03,0.01,0.0,0.0,0.04
APB Reloaded,13947,2011.0,0.02,0.01,0.0,0.0,0.04
Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,14027,2006.0,0.0,0.0,0.04,0.0,0.04
"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",13599,2006.0,0.0,0.0,0.04,0.0,0.04
Countdown Vampires,13901,1999.0,0.02,0.01,0.0,0.0,0.04
Sotsugyou II: Neo Generation,13460,1995.0,0.0,0.0,0.04,0.0,0.04
Haneru no Tobira DS: Tanshuku Tetsudou no Yoru,13803,2007.0,0.0,0.0,0.04,0.0,0.04
Hanayori Danshi: Koi Seyo Onago,13524,2008.0,0.0,0.0,0.04,0.0,0.04
Challenge Me: Maths Workout,13601,2009.0,0.04,0.0,0.0,0.0,0.04
Outlaw Volleyball Remixed,13849,2004.0,0.02,0.01,0.0,0.0,0.04
The Treasures of Montezuma,13905,2010.0,0.02,0.02,0.0,0.0,0.04
Yes! PreCure 5,13483,2007.0,0.0,0.0,0.04,0.0,0.04
BeatMania IIDX 16: Empress + Premium Best,13612,2009.0,0.0,0.0,0.04,0.0,0.04
Hanaoni: Yume no Tsudzuki,13727,2012.0,0.0,0.0,0.04,0.0,0.04
Sonic PC Collection,13684,2009.0,0.0,0.04,0.0,0.01,0.04
Chaos Wars,13974,2006.0,0.0,0.0,0.04,0.0,0.04
Hana to Ikimo no Rittai Zukan,13619,2011.0,0.0,0.0,0.04,0.0,0.04
Chibi Maruko-Chan DS: Maru-Chan no Machi,13702,2009.0,0.0,0.0,0.04,0.0,0.04
World of Goo,14013,2008.0,0.0,0.03,0.0,0.01,0.04
Mobile Suit Gundam: Mokuba no Kiseki,13862,2012.0,0.0,0.0,0.04,0.0,0.04
Great Battle Full Blast,13647,2012.0,0.0,0.0,0.04,0.0,0.04
Rugby 08,13958,2007.0,0.02,0.01,0.0,0.0,0.04
Super Black Bass Fishing,13756,2005.0,0.04,0.0,0.0,0.0,0.04
Rollin' Rascals,13802,2009.0,0.04,0.0,0.0,0.0,0.04
Legasista,13990,2012.0,0.0,0.0,0.04,0.0,0.04
Harukanaru Toki no Naka de: Maihitoyo,14087,2006.0,0.0,0.0,0.04,0.0,0.04
Growlanser,13511,2009.0,0.0,0.0,0.04,0.0,0.04
Super Army War,13923,2005.0,0.03,0.01,0.0,0.0,0.04
99 no Namida,13815,2008.0,0.0,0.0,0.04,0.0,0.04
Advance Guardian Heroes,13549,2004.0,0.03,0.01,0.0,0.0,0.04
Harukanaru Toki no Naka de 5,13750,2011.0,0.0,0.0,0.04,0.0,0.04
Fashion Week Jr. Designer,13643,2009.0,0.04,0.0,0.0,0.0,0.04
A Game of Thrones: Genesis,14078,2011.0,0.0,0.03,0.0,0.01,0.04
Adidas Power Soccer,13911,1996.0,0.02,0.01,0.0,0.0,0.04
Jissen Pachislot Hisshouhou! Hokuto no Ken DS,13630,2005.0,0.0,0.0,0.04,0.0,0.04
Harukanaru Toki no Naka de 4: Aizouban,13865,2010.0,0.0,0.0,0.04,0.0,0.04
Cheer We Go!,13468,2010.0,0.04,0.0,0.0,0.0,0.04
Worms 4: Mayhem,13752,2005.0,0.03,0.01,0.0,0.0,0.04
Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban,13993,2009.0,0.0,0.0,0.04,0.0,0.04
Summon Night Craft Sword Monogatari: Hajimari no Ishi,13461,2005.0,0.0,0.0,0.04,0.0,0.04
Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,13719,2012.0,0.0,0.0,0.04,0.0,0.04
Worms: Ultimate Mayhem,13985,2011.0,0.0,0.03,0.0,0.0,0.04
National Geographic Panda (US sales),13457,2008.0,0.04,0.0,0.0,0.0,0.04
Natsuiro High School: Seishun Hakusho,31011,4030.0,0.0,0.0,0.04,0.0,0.04
Strike Witches: Shirogane no Tsubasa,30818,4022.0,0.0,0.0,0.04,0.0,0.04
Mahjong Taikai,14040,2004.0,0.0,0.0,0.04,0.0,0.04
Winning Post 8 2015,30200,4030.0,0.0,0.0,0.04,0.0,0.04
Petz: Catz Playground,14062,2010.0,0.03,0.0,0.0,0.0,0.04
C.O.R.E.,13970,2009.0,0.03,0.0,0.0,0.0,0.04
Superman: Countdown to Apokolips,13745,2003.0,0.03,0.01,0.0,0.0,0.04
Pocket Pool,13629,2007.0,0.04,0.0,0.0,0.0,0.04
Onsei Kanjou Sokuteiki: Kokoro Scan,14014,2007.0,0.0,0.0,0.04,0.0,0.04
The Kore Gang,13576,2010.0,0.04,0.0,0.0,0.0,0.04
Higurashi no Naku Koro ni Iki,30693,4030.0,0.0,0.0,0.04,0.0,0.04
Supreme Commander: Forged Alliance,13854,2007.0,0.01,0.02,0.0,0.01,0.04
Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,13904,2002.0,0.0,0.0,0.04,0.0,0.04
Ookami Kakushi,13736,2009.0,0.0,0.0,0.04,0.0,0.04
Haikyu!! Cross Team Match!,13847,2016.0,0.0,0.0,0.04,0.0,0.04
Playmobil Top Agents,13607,2010.0,0.0,0.04,0.0,0.0,0.04
Platinum Sudoku,13621,2007.0,0.03,0.01,0.0,0.0,0.04
Akko ni Omakase! Brain Shock,13784,2006.0,0.0,0.0,0.04,0.0,0.04
Magical Starsign (JP sales),13949,2006.0,0.0,0.0,0.04,0.0,0.04
Monster Force,14012,2002.0,0.03,0.01,0.0,0.0,0.04
Cook Wars,14060,2009.0,0.03,0.0,0.0,0.0,0.04
SuperCar Challenge,13836,2009.0,0.0,0.03,0.0,0.01,0.04
Planescape: Torment,14073,1998.0,0.01,0.02,0.0,0.01,0.04
Saint Seiya: The Hades,13582,2006.0,0.0,0.0,0.04,0.0,0.04
Brave: The Video Game,30358,4024.0,0.0,0.04,0.0,0.0,0.04
Civilization Beyond Earth: Rising Tide,13918,2015.0,0.0,0.04,0.0,0.0,0.04
Story Hour: Fairy Tales,13899,2008.0,0.04,0.0,0.0,0.0,0.04
Who Wants to be a Millionaire: 2nd Edition,30666,4016.0,0.0,0.04,0.0,0.0,0.04
Free Running,13589,2009.0,0.02,0.02,0.0,0.0,0.04
Pirates: Duels on the High Seas,14063,2008.0,0.03,0.0,0.0,0.0,0.04
Famicom Mini: Clu Clu Land,13798,2004.0,0.0,0.0,0.04,0.0,0.04
Point Blank 2,13757,1998.0,0.02,0.02,0.0,0.0,0.04
